order_id,user_id,product_id,quantity,unit_price,total_amount,order_date,status,payment_method
ORD-00856,U015,P089,1,1910.0,1910.0,2024-10-23T05:28:29Z,completed,credit_card
ORD-00857,U116,P073,5,17300.0,86500.0,2024-11-21T18:32:02Z,completed,convenience_store
ORD-00858,U108,P042,5,970.0,4850.0,2025-01-03T19:54:58Z,completed,debit_card
ORD-00859,U098,P022,5,26100.0,130500.0,2024-12-24T15:51:57Z,completed,credit_card
ORD-00860,U030,P039,5,2120.0,10600.0,2024-11-13T20:42:17Z,completed,credit_card
ORD-00861,U082,P009,5,23000.0,115000.0,2025-01-01T06:54:40Z,completed,bank_transfer
ORD-00862,U001,P039,4,2120.0,8480.0,2024-11-30T20:19:50Z,completed,convenience_store
ORD-00863,U143,P024,1,5700.0,5700.0,2025-01-09T05:46:43Z,cancelled,e_wallet
ORD-00864,U019,P060,3,40900.0,122700.0,2025-01-12T10:39:07Z,cancelled,convenience_store
ORD-00865,U067,P047,4,3880.0,15520.0,2024-10-30T05:15:12Z,completed,bank_transfer
ORD-00866,U015,P009,2,23000.0,46000.0,2024-11-21T20:00:22Z,cancelled,debit_card
ORD-00867,U046,P020,2,2300.0,4600.0,2024-11-30T07:13:26Z,completed,e_wallet
ORD-00868,U067,P021,3,29600.0,88800.0,2024-11-20T04:12:59Z,completed,bank_transfer
ORD-00869,U185,P063,1,26600.0,26600.0,2024-10-17T07:08:24Z,completed,bank_transfer
ORD-00870,U105,P086,1,9100.0,9100.0,2024-10-28T07:03:28Z,completed,e_wallet
ORD-00871,U005,P075,5,4700.0,23500.0,2024-10-18T12:35:23Z,completed,credit_card
ORD-00872,U188,P050,2,4870.0,9740.0,2024-11-12T07:59:33Z,completed,debit_card
ORD-00873,U009,P076,1,11700.0,11700.0,2024-12-12T18:15:06Z,completed,credit_card
ORD-00874,U086,P019,3,17700.0,53100.0,2024-12-11T09:47:21Z,cancelled,credit_card
ORD-00875,U188,P085,1,9500.0,9500.0,2024-11-16T12:58:13Z,completed,convenience_store
ORD-00876,U002,,1,8410.0,8410.0,2024-11-15T21:37:10Z,cancelled,convenience_store
ORD-00877,U016,P033,3,4580.0,13740.0,2024-11-15T17:19:30Z,completed,debit_card
ORD-00878,U197,P083,4,4200.0,16800.0,2024-11-23T05:06:09Z,cancelled,convenience_store
ORD-00879,U184,P055,1,4630.0,4630.0,2024-11-20T16:12:31Z,completed,bank_transfer
ORD-00880,U096,,1,47400.0,47400.0,2024-11-05T16:17:19Z,completed,debit_card
ORD-00881,U147,P011,1,27900.0,27900.0,2025-01-09T06:26:22Z,completed,debit_card
ORD-00882,U095,P058,4,1580.0,6320.0,2024-10-26T22:12:02Z,completed,e_wallet
ORD-00883,U114,P048,2,2030.0,4060.0,2024-12-13T06:26:19Z,refunded,e_wallet
ORD-00884,U168,P079,2,8800.0,17600.0,2024-12-29T19:03:22Z,completed,debit_card
ORD-00885,U055,P012,3,76600.0,229800.0,2025-01-19T03:32:36Z,completed,e_wallet
ORD-00886,U177,P064,1,48200.0,48200.0,2024-11-09T10:43:33Z,completed,bank_transfer
ORD-00887,U008,P027,5,16500.0,82500.0,2024-11-24T22:43:22Z,completed,debit_card
ORD-00888,U088,P034,2,1220.0,2440.0,2024-11-18T05:14:44Z,completed,convenience_store
ORD-00889,U180,P051,2,2780.0,5560.0,2024-12-22T04:40:43Z,completed,bank_transfer
ORD-00890,U018,P031,4,1300.0,5200.0,2025-01-26T17:54:35Z,refunded,e_wallet
ORD-00891,U133,P080,4,13600.0,54400.0,2024-12-16T15:25:13Z,completed,debit_card
ORD-00892,U081,P022,5,26100.0,130500.0,2024-12-05T20:40:41Z,cancelled,debit_card
ORD-00893,U081,P015,3,64800.0,194400.0,2024-10-25T19:55:27Z,completed,bank_transfer
ORD-00894,U011,P034,5,1220.0,6100.0,2024-11-21T05:12:03Z,completed,convenience_store
ORD-00895,U195,P020,5,2300.0,11500.0,2024-12-25T10:30:00Z,completed,debit_card
ORD-00896,U058,P091,4,1900.0,7600.0,2025-01-05T02:27:05Z,completed,bank_transfer
ORD-00897,U046,P093,2,3070.0,6140.0,2024-10-19T04:06:16Z,completed,bank_transfer
ORD-00898,U082,P073,5,17300.0,86500.0,2024-10-01T19:13:38Z,completed,e_wallet
ORD-00899,U132,P087,1,1250.0,1250.0,2024-10-06T00:59:32Z,completed,credit_card
ORD-00900,U006,P042,2,970.0,1940.0,2024-12-29T08:50:31Z,cancelled,convenience_store
ORD-00901,U021,P043,1,3060.0,3060.0,2024-12-27T23:36:30Z,completed,e_wallet
ORD-00902,U087,P042,1,970.0,970.0,2025-01-15T05:55:58Z,refunded,convenience_store
ORD-00903,U197,P052,1,1840.0,1840.0,2024-11-10T10:23:17Z,completed,convenience_store
ORD-00904,U047,P039,4,2120.0,8480.0,2024-11-30T05:10:36Z,cancelled,e_wallet
ORD-00905,U134,P026,4,3100.0,12400.0,2024-12-15T08:37:41Z,completed,e_wallet
ORD-00906,U106,P079,2,8800.0,17600.0,2024-12-22T17:23:00Z,completed,e_wallet
ORD-00907,U179,P092,2,2870.0,5740.0,2025-01-11T09:17:48Z,completed,e_wallet
ORD-00908,U001,P062,3,47400.0,142200.0,2024-10-25T19:32:36Z,completed,bank_transfer
ORD-00909,U030,P071,1,900.0,900.0,2025-01-08T16:41:06Z,completed,convenience_store
ORD-00910,U003,P033,3,4580.0,13740.0,2024-10-16T21:04:25Z,completed,credit_card
ORD-00911,U065,P051,1,2780.0,2780.0,2024-11-27T19:08:16Z,completed,convenience_store
ORD-00912,U098,P024,2,5700.0,11400.0,2025-01-26T07:05:25Z,completed,credit_card
ORD-00913,U023,P022,4,26100.0,104400.0,2024-12-18T15:51:49Z,cancelled,e_wallet
ORD-00914,U153,P047,4,3880.0,15520.0,2024-10-18T00:24:33Z,completed,credit_card
ORD-00915,U066,P004,2,7900.0,15800.0,2024-10-29T04:28:03Z,completed,convenience_store
ORD-00916,U040,P039,4,2120.0,8480.0,2024-12-21T22:05:58Z,completed,debit_card
ORD-00917,U128,P061,1,38400.0,38400.0,2025-01-22T15:21:07Z,completed,bank_transfer
ORD-00918,U023,P014,4,68000.0,272000.0,2025-01-05T06:08:39Z,completed,e_wallet
ORD-00919,U112,P063,5,26600.0,133000.0,2025-01-27T17:46:28Z,refunded,convenience_store
ORD-00920,U147,P041,5,4330.0,21650.0,2024-12-21T00:00:05Z,cancelled,credit_card
ORD-00921,U181,P056,1,2700.0,2700.0,2024-11-07T07:43:22Z,completed,convenience_store
ORD-00922,U098,P078,4,2400.0,9600.0,2024-11-26T23:18:55Z,completed,convenience_store
ORD-00923,U188,P047,4,3880.0,15520.0,2024-11-01T11:05:41Z,completed,bank_transfer
ORD-00924,U063,P026,2,3100.0,6200.0,2024-10-20T14:14:43Z,completed,convenience_store
ORD-00925,U024,P046,3,3560.0,10680.0,2024-10-31T19:09:18Z,completed,e_wallet
ORD-00926,U160,P030,1,25400.0,25400.0,2025-01-03T10:37:35Z,completed,bank_transfer
ORD-00927,U144,P035,2,4450.0,8900.0,2025-01-09T01:52:46Z,completed,credit_card
ORD-00928,U124,P097,1,7560.0,7560.0,2025-01-27T13:28:27Z,completed,credit_card
ORD-00929,U164,P016,2,16600.0,33200.0,2024-10-31T11:49:28Z,completed,convenience_store
ORD-00930,U055,P083,3,4200.0,12600.0,2024-10-27T18:03:58Z,completed,debit_card
ORD-00931,U074,P061,3,38400.0,115200.0,2024-11-03T06:08:16Z,completed,bank_transfer
ORD-00932,U074,P020,5,2300.0,11500.0,2024-11-14T07:24:18Z,completed,convenience_store
ORD-00933,U008,P067,3,19000.0,57000.0,2024-12-25T22:33:58Z,completed,credit_card
ORD-00934,U098,P041,4,4330.0,17320.0,2024-11-01T21:48:30Z,completed,convenience_store
ORD-00935,U014,P074,1,5100.0,5100.0,2025-01-09T22:20:33Z,refunded,convenience_store
ORD-00936,U089,P093,3,3070.0,9210.0,2024-10-02T12:49:37Z,cancelled,e_wallet
ORD-00937,U168,P027,5,16500.0,82500.0,2025-01-29T00:57:44Z,completed,bank_transfer
ORD-00938,U067,P039,1,2120.0,2120.0,2024-12-04T22:51:00Z,completed,debit_card
ORD-00939,U134,P071,3,900.0,2700.0,2024-11-01T01:46:53Z,completed,e_wallet
ORD-00940,U185,P055,5,4630.0,23150.0,2024-10-12T15:22:02Z,cancelled,bank_transfer
ORD-00941,U170,P016,4,16600.0,66400.0,2024-10-02T00:17:46Z,completed,debit_card
ORD-00942,U013,P081,5,1700.0,8500.0,2024-11-15T09:45:48Z,completed,bank_transfer
ORD-00943,U050,P092,4,2870.0,11480.0,2024-11-18T02:03:17Z,completed,e_wallet
ORD-00944,U044,P019,4,17700.0,70800.0,2024-10-16T21:54:05Z,completed,convenience_store
ORD-00945,U106,P087,5,1250.0,6250.0,2025-01-17T12:58:54Z,completed,convenience_store
ORD-00946,U121,P089,4,1910.0,7640.0,2024-12-20T22:59:56Z,cancelled,debit_card
ORD-00947,U182,P066,5,35800.0,179000.0,2024-11-11T06:59:09Z,completed,credit_card
ORD-00948,U020,P016,5,16600.0,83000.0,2024-10-22T10:12:13Z,completed,e_wallet
ORD-00949,U092,P048,3,2030.0,6090.0,2024-10-06T10:23:09Z,completed,debit_card
ORD-00950,U092,P037,2,3780.0,7560.0,2025-01-03T21:56:36Z,completed,e_wallet
ORD-00951,U147,P040,5,2650.0,13250.0,2024-12-05T14:22:13Z,completed,convenience_store
ORD-00952,U050,P065,4,37900.0,151600.0,2024-12-27T04:50:23Z,completed,bank_transfer
ORD-00953,U108,P030,4,25400.0,101600.0,2024-10-09T21:32:07Z,refunded,convenience_store
ORD-00954,U182,P004,5,7900.0,39500.0,2024-11-29T23:20:10Z,completed,credit_card
ORD-00955,U140,P074,1,5100.0,5100.0,2025-01-10T07:32:56Z,completed,convenience_store
ORD-00956,U139,P024,1,5700.0,5700.0,2024-11-09T23:07:14Z,completed,e_wallet
ORD-00957,U112,P076,1,11700.0,11700.0,2024-10-05T12:24:52Z,completed,debit_card
ORD-00958,U075,P012,1,76600.0,76600.0,2025-01-14T04:52:27Z,completed,debit_card
ORD-00959,U020,P053,2,3240.0,6480.0,2024-12-03T03:57:52Z,completed,credit_card
ORD-00960,U013,P042,3,970.0,2910.0,2024-10-24T11:44:37Z,completed,debit_card
ORD-00961,U193,P065,4,37900.0,151600.0,2024-11-22T06:58:15Z,completed,convenience_store
ORD-00962,U166,P030,1,25400.0,25400.0,2025-01-22T19:45:45Z,completed,debit_card
ORD-00963,U146,P053,4,3240.0,12960.0,2025-01-06T04:11:02Z,completed,debit_card
ORD-00964,U139,P055,5,4630.0,23150.0,invalid-date,cancelled,e_wallet
ORD-00965,U018,P062,3,47400.0,142200.0,2024-12-13T19:38:37Z,refunded,debit_card
ORD-00966,U188,P069,5,3700.0,18500.0,2024-10-18T10:06:09Z,completed,credit_card
ORD-00967,U011,P056,2,2700.0,5400.0,2024-12-01T19:24:13Z,cancelled,bank_transfer
ORD-00968,U082,P032,3,2130.0,6390.0,2024-12-29T06:49:12Z,refunded,bank_transfer
ORD-00969,U021,P078,4,2547.22,10188.88,2024-11-03T16:44:11Z,completed,convenience_store
ORD-00970,U170,P084,1,3200.0,3200.0,2024-12-26T10:40:26Z,completed,bank_transfer
ORD-00971,U108,,1,14100.0,14100.0,2024-12-11T22:33:53Z,refunded,convenience_store
ORD-00972,U179,P091,3,1900.0,5700.0,2025-01-28T02:51:00Z,completed,debit_card
ORD-00973,U086,P064,5,48200.0,241000.0,2024-11-08T01:49:50Z,refunded,convenience_store
ORD-00974,U062,P071,2,900.0,1800.0,2025-01-18T20:23:09Z,completed,e_wallet
ORD-00975,U034,P017,3,3300.0,9900.0,2024-11-14T06:23:40Z,cancelled,bank_transfer
ORD-00976,U180,P087,5,1250.0,6250.0,2025-01-17T18:19:46Z,cancelled,credit_card
ORD-00977,U030,P042,4,970.0,3880.0,2024-12-19T00:10:44Z,completed,e_wallet
ORD-00978,U012,,2,3070.0,6140.0,2024-12-21T13:37:52Z,completed,bank_transfer
ORD-00979,U147,P004,2,7900.0,15800.0,2024-12-22T07:08:43Z,refunded,debit_card
ORD-00980,U164,P013,1,8300.0,8300.0,2024-10-05T15:57:27Z,completed,bank_transfer
ORD-00981,U098,P007,3,16700.0,50100.0,2024-11-15T23:18:19Z,refunded,e_wallet
ORD-00982,U148,P016,1,16600.0,16600.0,2024-10-07T11:23:34Z,completed,credit_card
ORD-00983,U031,P039,5,2120.0,10600.0,2024-10-13T18:36:17Z,completed,credit_card
ORD-00984,U044,,4,13600.0,54400.0,2025-01-25T10:13:33Z,completed,e_wallet
ORD-00985,U011,P080,5,13600.0,68000.0,2024-10-06T01:02:19Z,completed,bank_transfer
ORD-00986,U184,P009,5,23000.0,115000.0,2024-11-07T14:18:32Z,cancelled,debit_card
ORD-00987,U185,P080,4,13600.0,54400.0,2024-10-27T17:36:04Z,completed,credit_card
ORD-00988,U170,P097,3,7560.0,22680.0,2025-01-14T01:54:44Z,completed,debit_card
ORD-00989,U023,P067,5,19000.0,95000.0,2024-10-29T01:53:11Z,completed,e_wallet
ORD-00990,U100,P026,2,3100.0,6200.0,2024-11-09T01:56:43Z,completed,bank_transfer
ORD-00991,U125,P077,3,16200.0,48600.0,2025-01-18T22:12:10Z,refunded,e_wallet
ORD-00992,U011,P006,4,40900.0,163600.0,2024-10-01T17:13:46Z,completed,debit_card
ORD-00993,U197,P043,4,3060.0,12240.0,2024-11-05T18:38:29Z,cancelled,credit_card
ORD-00994,U046,P019,3,17700.0,53100.0,2025-01-31T14:13:56Z,completed,bank_transfer
ORD-00995,U063,P029,3,21000.0,63000.0,2024-12-05T23:39:51Z,cancelled,debit_card
ORD-00996,U015,P013,1,8300.0,8300.0,2024-10-27T15:36:04Z,completed,credit_card
ORD-00997,U106,P048,2,2030.0,4060.0,2025-01-30T00:20:24Z,cancelled,credit_card
ORD-00998,U066,P025,5,20400.0,102000.0,2024-12-12T16:09:22Z,completed,convenience_store
ORD-00999,U153,P076,2,11700.0,23400.0,2024-11-27T02:59:27Z,completed,bank_transfer
ORD-01000,U048,P066,5,35800.0,179000.0,2024-11-10T15:07:03Z,completed,convenience_store
ORD-01001,U133,P067,9,19000.0,171000.0,2025-01-17T07:44:11Z,completed,bank_transfer
ORD-01002,U133,P052,92,1840.0,169280.0,2025-01-16T13:47:04Z,completed,bank_transfer
ORD-01003,U183,P045,75,1630.0,122250.0,2025-01-30T04:35:37Z,completed,e_wallet
ORD-01004,U183,P057,26,4450.0,115700.0,2025-01-04T19:44:55Z,completed,convenience_store
ORD-01005,U093,P079,15,8800.0,132000.0,2025-01-09T01:29:34Z,completed,bank_transfer
ORD-01006,U093,P011,5,27900.0,139500.0,2025-01-05T22:15:34Z,completed,convenience_store
ORD-01007,U134,P086,48,9100.0,436800.0,2025-01-23T15:25:24Z,completed,convenience_store
ORD-01008,U134,P029,18,21000.0,378000.0,2025-01-06T01:53:25Z,completed,e_wallet
ORD-01009,U085,P070,1,27900.0,27900.0,2025-01-21T10:43:23Z,completed,debit_card
ORD-01010,U085,P047,7,3880.0,27160.0,2025-01-11T11:54:00Z,completed,e_wallet
ORD-01011,U137,P040,40,2650.0,106000.0,2025-01-03T22:25:57Z,completed,e_wallet
ORD-01012,U137,P055,22,4630.0,101860.0,2025-01-01T10:02:23Z,completed,credit_card
ORD-01013,U037,P055,6,4630.0,27780.0,2025-01-29T23:32:49Z,completed,e_wallet
ORD-01014,U037,P033,5,4580.0,22900.0,2025-01-21T18:40:19Z,completed,convenience_store
ORD-01015,U090,P055,47,4630.0,217610.0,2025-01-18T02:00:59Z,completed,debit_card
ORD-01016,U090,P055,40,4630.0,185200.0,2025-01-25T07:18:17Z,completed,credit_card
ORD-01017,U033,P049,184,1210.0,222640.0,2025-01-31T22:53:51Z,completed,credit_card
ORD-01018,U033,P079,28,8800.0,246400.0,2025-01-11T19:21:31Z,completed,convenience_store
ORD-01019,U128,P038,28,3790.0,106120.0,2025-01-06T08:00:18Z,completed,e_wallet
ORD-01020,U128,P020,48,2300.0,110400.0,2025-01-02T04:42:35Z,completed,credit_card
ORD-01021,U182,P024,45,5700.0,256500.0,2025-01-03T09:42:56Z,completed,e_wallet
ORD-01022,U182,P027,14,16500.0,231000.0,2025-01-11T20:06:51Z,completed,bank_transfer
ORD-01023,U030,P019,1,17700.0,17700.0,2025-01-16T06:29:09Z,completed,credit_card
ORD-01024,U005,P079,6,8800.0,52800.0,2025-01-01T18:34:32Z,completed,bank_transfer
ORD-01025,U005,P032,25,2130.0,53250.0,2025-01-18T02:15:48Z,completed,credit_card
ORD-01026,U130,P024,60,5700.0,342000.0,2025-01-29T01:46:58Z,completed,debit_card
ORD-01027,U130,P010,5,60900.0,304500.0,2025-01-08T11:12:06Z,completed,credit_card
ORD-01028,U190,P013,29,8300.0,240700.0,2025-01-02T06:09:31Z,completed,convenience_store
ORD-01029,U190,P035,57,4450.0,253650.0,2025-01-20T19:43:49Z,completed,debit_card
ORD-01030,U040,P022,3,26100.0,78300.0,2025-01-10T06:44:36Z,completed,e_wallet
ORD-01031,U040,P057,19,4450.0,84550.0,2025-01-20T13:39:34Z,completed,debit_card
ORD-01032,U044,P013,14,8300.0,116200.0,2025-01-06T09:37:45Z,completed,debit_card
ORD-01033,U044,P034,98,1220.0,119560.0,2025-01-25T06:41:52Z,completed,convenience_store
ORD-01034,U138,P050,4,4870.0,19480.0,2025-01-30T15:49:57Z,completed,convenience_store
ORD-01035,U046,P097,32,7560.0,241920.0,2025-01-13T06:22:44Z,completed,debit_card
ORD-01036,U046,P084,73,3200.0,233600.0,2025-01-25T04:03:46Z,completed,credit_card
ORD-01037,U001,P060,4,40900.0,163600.0,2025-01-28T02:20:32Z,completed,convenience_store
ORD-01038,U001,P017,52,3300.0,171600.0,2025-01-07T22:18:05Z,completed,bank_transfer
ORD-01039,U135,P088,12,8410.0,100920.0,2025-01-11T16:24:44Z,completed,debit_card
ORD-01040,U175,P087,133,1250.0,166250.0,2025-01-12T13:38:20Z,completed,debit_card
ORD-01041,U175,P088,22,8410.0,185020.0,2025-01-15T13:25:53Z,completed,credit_card
ORD-01042,U004,P058,41,1580.0,64780.0,2025-01-05T00:48:10Z,completed,convenience_store
ORD-01043,U004,P018,3,18900.0,56700.0,2025-01-16T11:38:30Z,completed,credit_card
ORD-01044,U064,P017,25,3300.0,82500.0,2025-01-06T05:36:00Z,completed,debit_card
ORD-01045,U064,P079,8,8800.0,70400.0,2025-01-01T06:19:28Z,completed,bank_transfer
ORD-01046,U082,P097,23,7560.0,173880.0,2025-01-29T01:59:53Z,completed,convenience_store
ORD-01047,U082,P051,54,2780.0,150120.0,2025-01-08T01:01:17Z,completed,e_wallet
ORD-01048,U042,P034,184,1220.0,224480.0,2025-01-26T16:20:13Z,completed,credit_card
ORD-01049,U042,P087,168,1250.0,210000.0,2025-01-25T16:53:12Z,completed,convenience_store
ORD-01050,U022,P059,2,47400.0,94800.0,2025-01-10T17:20:49Z,completed,bank_transfer
ORD-01051,U160,P035,39,4450.0,173550.0,2025-01-10T22:01:08Z,completed,convenience_store
ORD-01052,U160,P065,4,37900.0,151600.0,2025-01-01T10:35:38Z,completed,debit_card
ORD-01053,U196,P084,65,3200.0,208000.0,2025-01-06T21:06:33Z,completed,e_wallet
ORD-01054,U196,P097,29,7560.0,219240.0,2025-01-22T16:31:23Z,completed,credit_card
ORD-01055,U016,P085,8,9500.0,76000.0,2025-01-13T03:55:54Z,completed,bank_transfer
ORD-01056,U016,P057,16,4450.0,71200.0,2025-01-22T17:44:50Z,completed,credit_card
ORD-01057,U155,P048,156,2030.0,316680.0,2025-01-25T04:05:48Z,completed,bank_transfer
ORD-01058,U155,P023,26,14100.0,366600.0,2025-01-05T07:44:58Z,completed,bank_transfer
ORD-01059,U152,P039,54,2120.0,114480.0,2025-01-22T19:31:28Z,completed,credit_card
ORD-01060,U152,P003,2,54500.0,109000.0,2025-01-14T12:52:12Z,completed,e_wallet
ORD-01061,U048,P096,48,5920.0,284160.0,2025-01-19T07:58:07Z,completed,credit_card
ORD-01062,U048,P068,13,22800.0,296400.0,2025-01-07T04:52:04Z,completed,e_wallet
ORD-01063,U109,P023,8,14100.0,112800.0,2025-01-14T04:36:13Z,completed,e_wallet
ORD-01064,U117,P011,7,27900.0,195300.0,2025-01-26T13:38:21Z,completed,convenience_store
ORD-01065,U172,P036,2,890.0,1780.0,2025-01-23T15:19:58Z,completed,credit_card
ORD-01066,U172,P068,1,22800.0,22800.0,2025-01-23T15:28:58Z,completed,credit_card
ORD-01067,U172,P032,2,2130.0,4260.0,2025-01-23T15:31:58Z,completed,debit_card
ORD-01068,U172,P092,2,2870.0,5740.0,2025-01-23T15:37:58Z,completed,bank_transfer
ORD-01069,U056,P076,2,11700.0,23400.0,2025-01-18T05:12:39Z,completed,debit_card
ORD-01070,U056,P057,2,4450.0,8900.0,2025-01-18T05:18:39Z,completed,bank_transfer
ORD-01071,U056,P075,2,4700.0,9400.0,2025-01-18T05:22:39Z,completed,debit_card
ORD-01072,U191,P058,1,1580.0,1580.0,2025-01-23T04:27:14Z,completed,credit_card
ORD-01073,U191,P002,2,20300.0,40600.0,2025-01-23T04:35:14Z,completed,bank_transfer
ORD-01074,U191,P071,1,900.0,900.0,2025-01-23T04:43:14Z,completed,debit_card
ORD-01075,U032,P034,2,1220.0,2440.0,2025-01-18T08:07:51Z,completed,convenience_store
ORD-01076,U032,P015,1,64800.0,64800.0,2025-01-18T08:14:51Z,completed,convenience_store
ORD-01077,U032,P062,2,47400.0,94800.0,2025-01-18T08:21:51Z,completed,convenience_store
ORD-01078,U032,P059,1,47400.0,47400.0,2025-01-18T08:28:51Z,completed,credit_card
ORD-01079,U097,P088,2,8410.0,16820.0,2025-01-14T01:19:32Z,completed,e_wallet
ORD-01080,U097,P033,1,4580.0,4580.0,2025-01-14T01:26:32Z,completed,e_wallet
ORD-01081,U097,P014,1,68000.0,68000.0,2025-01-14T01:33:32Z,completed,convenience_store
ORD-01082,U097,P030,2,25400.0,50800.0,2025-01-14T01:40:32Z,completed,convenience_store
ORD-01083,U097,P064,1,48200.0,48200.0,2025-01-14T01:55:32Z,completed,credit_card
ORD-01084,U092,P040,2,2650.0,5300.0,2025-01-16T07:51:15Z,completed,bank_transfer
ORD-01085,U092,P091,2,1900.0,3800.0,2025-01-16T07:58:15Z,completed,e_wallet
ORD-01086,U092,P062,1,47400.0,47400.0,2025-01-16T08:09:15Z,completed,convenience_store
ORD-01087,U169,P051,1,2780.0,2780.0,2025-01-12T10:22:05Z,completed,e_wallet
ORD-01088,U169,P005,2,3400.0,6800.0,2025-01-12T10:28:05Z,completed,bank_transfer
ORD-01089,U169,P030,1,25400.0,25400.0,2025-01-12T10:38:05Z,completed,credit_card
ORD-01090,U094,P021,2,29600.0,59200.0,2025-01-16T00:52:44Z,completed,bank_transfer
ORD-01091,U094,P068,2,22800.0,45600.0,2025-01-16T01:01:44Z,completed,credit_card
ORD-01092,U094,P036,2,890.0,1780.0,2025-01-16T01:04:44Z,completed,e_wallet
ORD-01093,U114,P008,3,35188.93,105566.79,2025-01-27T10:31:51Z,completed,bank_transfer
ORD-01094,U100,P035,2,4637.12,9274.24,2024-10-23T19:26:01Z,completed,credit_card
ORD-01095,U105,P024,3,5909.35,17728.05,2024-12-20T08:59:19Z,completed,debit_card
ORD-01096,U098,P098,1,6160.48,6160.48,2024-12-20T04:03:29Z,completed,debit_card
ORD-01097,U188,P027,3,17282.27,51846.81,2024-11-19T14:16:04Z,completed,credit_card
ORD-01098,U126,P091,3,1959.13,5877.39,2024-10-30T23:37:33Z,completed,e_wallet
ORD-01099,U017,P010,3,63296.18,189888.54,2024-10-09T06:45:25Z,completed,e_wallet
ORD-01100,U113,P007,3,17464.69,52394.07,2024-12-18T03:18:26Z,completed,credit_card
ORD-01101,U010,P083,1,4403.15,4403.15,2025-01-13T17:41:59Z,completed,bank_transfer
ORD-01102,U082,P016,2,17283.33,34566.66,2024-11-24T16:31:07Z,completed,convenience_store
ORD-01103,U097,P063,3,27596.09,82788.27,2024-10-07T11:19:20Z,completed,convenience_store
ORD-01104,U105,P080,3,14220.28,42660.84,2024-10-01T04:50:53Z,completed,e_wallet
ORD-01105,U044,P014,1,70054.8,70054.8,2024-11-22T14:34:26Z,completed,credit_card
ORD-01106,U075,P029,1,21795.93,21795.93,2024-11-03T12:05:30Z,completed,debit_card
ORD-01107,U018,P094,3,6934.84,20804.52,2024-12-15T01:56:31Z,completed,bank_transfer
ORD-01108,U116,P001,3,53730.41,161191.23,2024-12-12T09:27:38Z,completed,credit_card
ORD-01109,U010,P038,1,3913.28,3913.28,2025-01-15T08:25:00Z,completed,bank_transfer
ORD-01110,U171,P062,3,49120.11,147360.33,2024-11-12T20:53:01Z,completed,debit_card
ORD-01111,U029,P038,3,3948.21,11844.63,2024-10-20T09:22:58Z,completed,credit_card
ORD-01112,U024,P019,2,18317.59,36635.18,2024-12-25T03:02:39Z,completed,convenience_store
ORD-01113,U170,P038,3,3907.43,11722.29,2025-01-04T14:01:31Z,completed,credit_card
ORD-01114,U200,P094,1,6960.62,6960.62,2024-12-31T09:50:37Z,completed,bank_transfer
ORD-01115,U184,P015,2,67694.11,135388.22,2024-12-06T14:56:01Z,completed,e_wallet
ORD-01116,U200,P060,3,42140.84,126422.52,2024-12-29T03:15:49Z,completed,bank_transfer
ORD-01117,U173,P067,2,19741.98,39483.96,2024-12-11T14:15:16Z,completed,credit_card
ORD-01118,U197,P061,3,39592.64,118777.92,2024-10-05T00:13:58Z,completed,debit_card
ORD-01119,U003,P075,3,4847.09,14541.27,2025-01-19T17:18:37Z,completed,bank_transfer
ORD-01120,U029,P014,1,70250.58,70250.58,2024-11-05T10:03:20Z,completed,convenience_store
ORD-01121,U096,P012,1,79388.13,79388.13,2024-11-10T05:06:38Z,completed,bank_transfer
ORD-01122,U102,P053,2,3385.56,6771.12,2025-01-24T19:52:22Z,completed,credit_card
ORD-01123,U016,P037,1,3895.65,3895.65,2024-11-30T20:09:32Z,completed,bank_transfer
ORD-01124,U171,P022,3,27242.28,81726.84,2024-11-21T10:07:13Z,completed,bank_transfer
ORD-01125,U189,P008,2,35382.65,70765.3,2025-01-25T08:30:18Z,completed,bank_transfer
ORD-01126,U016,P089,1,1993.8,1993.8,2024-12-06T03:40:00Z,completed,e_wallet
ORD-01127,U168,P037,3,3951.49,11854.47,2024-12-28T09:02:28Z,completed,e_wallet
ORD-01128,U034,P035,3,4613.78,13841.34,2024-12-17T06:04:55Z,completed,e_wallet
ORD-01129,U189,P055,2,4852.71,9705.42,2024-12-08T16:05:55Z,completed,e_wallet
ORD-01130,U082,P081,1,1777.72,1777.72,2025-01-29T01:02:19Z,completed,credit_card
ORD-01131,U148,P030,3,26473.03,79419.09,2025-01-09T16:08:44Z,completed,credit_card
ORD-01132,U110,P013,1,8629.78,8629.78,2024-10-03T08:01:48Z,completed,convenience_store
ORD-01133,U021,P020,1,2402.56,2402.56,2025-01-14T19:45:56Z,completed,credit_card
ORD-01134,U068,P040,2,2753.92,5507.84,2024-12-14T07:04:42Z,completed,debit_card
ORD-01135,U024,P053,2,3388.04,6776.08,2024-12-31T20:56:43Z,completed,bank_transfer
ORD-01136,U087,P066,2,37207.79,74415.58,2025-01-14T12:55:09Z,completed,debit_card
ORD-01137,U021,P032,3,2208.88,6626.64,2024-12-19T06:54:56Z,completed,convenience_store
ORD-01138,U073,P080,1,14130.67,14130.67,2025-01-01T14:33:04Z,completed,e_wallet
ORD-01139,U074,P071,3,928.05,2784.15,2024-10-29T22:36:38Z,completed,bank_transfer
ORD-01140,U068,P010,3,62956.85,188870.55,2025-01-06T10:38:32Z,completed,credit_card
